attendance_id,student_id,course_id,date,permission,absent_class_periods,reason
2440,2200004825,100107465003,28/07/2023,2,0,
2441,2200004825,100107465003,30/06/2023,2,0,
2442,2200004831,100107465003,04/08/2023,2,0,
2443,2200004831,100107465003,04/08/2023,0,3,
2444,2200004831,100107465003,07/07/2023,2,0,
2445,2200004831,100107465003,11/08/2023,2,0,
2446,2200004831,100107465003,14/07/2023,2,0,
2447,2200004831,100107465003,16/06/2023,2,0,
2448,2200004831,100107465003,18/08/2023,2,0,
2449,2200004831,100107465003,21/07/2023,2,0,
2450,2200004831,100107465003,23/06/2023,2,0,
2451,2200004831,100107465003,25/08/2023,2,0,
2452,2200004831,100107465003,28/07/2023,2,0,
2453,2200004831,100107465003,30/06/2023,2,0,
2454,2200005098,100107465003,04/08/2023,2,0,
2455,2200005098,100107465003,04/08/2023,2,0,
2456,2200005098,100107465003,07/07/2023,2,0,
2457,2200005098,100107465003,11/08/2023,2,0,
2458,2200005098,100107465003,14/07/2023,2,0,
2459,2200005098,100107465003,16/06/2023,2,0,
2460,2200005098,100107465003,18/08/2023,2,0,
2461,2200005098,100107465003,21/07/2023,2,0,
2462,2200005098,100107465003,23/06/2023,2,0,
2463,2200005098,100107465003,25/08/2023,2,0,
2464,2200005098,100107465003,28/07/2023,2,0,
2465,2200005098,100107465003,30/06/2023,2,0,
2466,2200005193,100107465003,04/08/2023,2,0,
2467,2200005193,100107465003,04/08/2023,2,0,
2468,2200005193,100107465003,07/07/2023,2,0,
2469,2200005193,100107465003,11/08/2023,2,0,
2470,2200005193,100107465003,14/07/2023,2,0,
2471,2200005193,100107465003,16/06/2023,2,0,
2472,2200005193,100107465003,18/08/2023,2,0,
2473,2200005193,100107465003,21/07/2023,2,0,
2474,2200005193,100107465003,23/06/2023,2,0,
2475,2200005193,100107465003,25/08/2023,2,0,
2476,2200005193,100107465003,28/07/2023,2,0,
2477,2200005193,100107465003,30/06/2023,2,0,
2478,2200005231,100107465003,04/08/2023,2,0,
2479,2200005231,100107465003,04/08/2023,2,0,
2480,2200005231,100107465003,07/07/2023,2,0,
2481,2200005231,100107465003,11/08/2023,2,0,
2482,2200005231,100107465003,14/07/2023,2,0,
2483,2200005231,100107465003,16/06/2023,2,0,
2484,2200005231,100107465003,18/08/2023,2,0,
2485,2200005231,100107465003,21/07/2023,2,0,
2486,2200005231,100107465003,23/06/2023,2,0,
2487,2200005231,100107465003,25/08/2023,2,0,
2488,2200005231,100107465003,28/07/2023,2,0,
2489,2200005231,100107465003,30/06/2023,2,0,
2490,2200005605,100107465003,04/08/2023,2,0,
2491,2200005605,100107465003,04/08/2023,0,3,
2492,2200005605,100107465003,07/07/2023,2,0,
2493,2200005605,100107465003,11/08/2023,2,0,
2494,2200005605,100107465003,14/07/2023,2,0,
2495,2200005605,100107465003,16/06/2023,2,0,
2496,2200005605,100107465003,18/08/2023,2,0,
2497,2200005605,100107465003,21/07/2023,2,0,
2498,2200005605,100107465003,23/06/2023,2,0,
2499,2200005605,100107465003,25/08/2023,2,0,
2500,2200005605,100107465003,28/07/2023,2,0,
2501,2200005605,100107465003,30/06/2023,2,0,
2502,2200005824,100107465003,04/08/2023,2,0,
2503,2200005824,100107465003,04/08/2023,2,0,
2504,2200005824,100107465003,07/07/2023,2,0,
2505,2200005824,100107465003,11/08/2023,2,0,
2506,2200005824,100107465003,14/07/2023,2,0,
2507,2200005824,100107465003,16/06/2023,2,0,
2508,2200005824,100107465003,18/08/2023,0,3,
2509,2200005824,100107465003,21/07/2023,2,0,
2510,2200005824,100107465003,23/06/2023,2,0,
2511,2200005824,100107465003,25/08/2023,2,0,
2512,2200005824,100107465003,28/07/2023,2,0,
2513,2200005824,100107465003,30/06/2023,2,0,
2514,2200005842,100107465003,04/08/2023,2,0,
2515,2200005842,100107465003,04/08/2023,2,0,
2516,2200005842,100107465003,07/07/2023,2,0,
2517,2200005842,100107465003,11/08/2023,2,0,
2518,2200005842,100107465003,14/07/2023,2,0,
2519,2200005842,100107465003,16/06/2023,2,0,
2520,2200005842,100107465003,18/08/2023,2,0,
2521,2200005842,100107465003,21/07/2023,2,0,
2522,2200005842,100107465003,23/06/2023,2,0,
2523,2200005842,100107465003,25/08/2023,2,0,
2524,2200005842,100107465003,28/07/2023,2,0,
2525,2200005842,100107465003,30/06/2023,2,0,
2526,2200006122,100107465003,04/08/2023,2,0,
2527,2200006122,100107465003,04/08/2023,2,0,
2528,2200006122,100107465003,07/07/2023,2,0,
2529,2200006122,100107465003,11/08/2023,2,0,
2530,2200006122,100107465003,14/07/2023,2,0,
2531,2200006122,100107465003,16/06/2023,2,0,
2532,2200006122,100107465003,18/08/2023,2,0,
2533,2200006122,100107465003,21/07/2023,2,0,
2534,2200006122,100107465003,23/06/2023,2,0,
2535,2200006122,100107465003,25/08/2023,2,0,
2536,2200006122,100107465003,28/07/2023,2,0,
2537,2200006122,100107465003,30/06/2023,2,0,
2538,2200006124,100107465003,04/08/2023,2,0,
2539,2200006124,100107465003,04/08/2023,2,0,
2540,2200006124,100107465003,07/07/2023,2,0,
2541,2200006124,100107465003,11/08/2023,2,0,
2542,2200006124,100107465003,14/07/2023,2,0,
2543,2200006124,100107465003,16/06/2023,2,0,
2544,2200006124,100107465003,18/08/2023,2,0,
2545,2200006124,100107465003,21/07/2023,0,3,
2546,2200006124,100107465003,23/06/2023,2,0,
2547,2200006124,100107465003,25/08/2023,2,0,
2548,2200006124,100107465003,28/07/2023,2,0,
2549,2200006124,100107465003,30/06/2023,2,0,
2550,2200006695,100107465003,04/08/2023,0,3,
2551,2200006695,100107465003,04/08/2023,0,3,
2552,2200006695,100107465003,07/07/2023,2,0,
2553,2200006695,100107465003,11/08/2023,2,0,
2554,2200006695,100107465003,14/07/2023,0,3,
2555,2200006695,100107465003,16/06/2023,2,0,
2556,2200006695,100107465003,18/08/2023,0,3,
2557,2200006695,100107465003,21/07/2023,0,3,
2558,2200006695,100107465003,23/06/2023,0,3,
2559,2200006695,100107465003,25/08/2023,2,0,
2560,2200006695,100107465003,28/07/2023,2,0,
2561,2200006695,100107465003,30/06/2023,2,0,
2562,2200007177,100107465003,04/08/2023,2,0,
2563,2200007177,100107465003,04/08/2023,2,0,
2564,2200007177,100107465003,07/07/2023,2,0,
2565,2200007177,100107465003,11/08/2023,2,0,
2566,2200007177,100107465003,14/07/2023,2,0,
2567,2200007177,100107465003,16/06/2023,2,0,
2568,2200007177,100107465003,18/08/2023,2,0,
2569,2200007177,100107465003,21/07/2023,2,0,
2570,2200007177,100107465003,23/06/2023,2,0,
2571,2200007177,100107465003,25/08/2023,2,0,
2572,2200007177,100107465003,28/07/2023,2,0,
2573,2200007177,100107465003,30/06/2023,2,0,
2574,2200008421,100107465003,04/08/2023,2,0,
2575,2200008421,100107465003,04/08/2023,2,0,
2576,2200008421,100107465003,07/07/2023,2,0,
2577,2200008421,100107465003,11/08/2023,0,3,
2578,2200008421,100107465003,14/07/2023,2,0,
2579,2200008421,100107465003,16/06/2023,2,0,
2580,2200008421,100107465003,18/08/2023,2,0,
2581,2200008421,100107465003,21/07/2023,2,0,
2582,2200008421,100107465003,23/06/2023,0,3,
2583,2200008421,100107465003,25/08/2023,2,0,
2584,2200008421,100107465003,28/07/2023,0,3,
2585,2200008421,100107465003,30/06/2023,0,3,
2586,2200008609,100107465003,04/08/2023,2,0,
2587,2200008609,100107465003,04/08/2023,0,3,
2588,2200008609,100107465003,07/07/2023,2,0,
2589,2200008609,100107465003,11/08/2023,2,0,
2590,2200008609,100107465003,14/07/2023,2,0,
2591,2200008609,100107465003,16/06/2023,2,0,
2592,2200008609,100107465003,18/08/2023,2,0,
2593,2200008609,100107465003,21/07/2023,2,0,
2594,2200008609,100107465003,23/06/2023,2,0,
2595,2200008609,100107465003,25/08/2023,2,0,
2596,2200008609,100107465003,28/07/2023,2,0,
2597,2200008609,100107465003,30/06/2023,2,0,
2598,1911546534,100107465101,01/11/2023,0,3,
2599,1911546534,100107465101,03/01/2024,0,3,
2600,1911546534,100107465101,06/12/2023,0,3,
2601,1911546534,100107465101,08/11/2023,0,3,
2602,1911546534,100107465101,11/10/2023,0,3,
2603,1911546534,100107465101,13/12/2023,0,3,
2604,1911546534,100107465101,15/11/2023,0,3,
2605,1911546534,100107465101,18/10/2023,0,3,
2606,1911546534,100107465101,22/11/2023,2,0,
2607,1911546534,100107465101,25/10/2023,0,3,
2608,1911546534,100107465101,27/12/2023,0,3,
2609,1911546534,100107465101,29/11/2023,0,3,
2610,2000000740,100107465101,01/11/2023,2,0,
2611,2000000740,100107465101,03/01/2024,2,0,
2612,2000000740,100107465101,06/12/2023,2,0,
2613,2000000740,100107465101,08/11/2023,2,0,
2614,2000000740,100107465101,11/10/2023,2,0,
2615,2000000740,100107465101,13/12/2023,2,0,
2616,2000000740,100107465101,15/11/2023,2,0,
2617,2000000740,100107465101,18/10/2023,2,0,
2618,2000000740,100107465101,22/11/2023,2,0,
2619,2000000740,100107465101,25/10/2023,2,0,
2620,2000000740,100107465101,27/12/2023,2,0,
2621,2000000740,100107465101,29/11/2023,2,0,
2622,2000001001,100107465101,01/11/2023,0,3,
2623,2000001001,100107465101,03/01/2024,2,0,
2624,2000001001,100107465101,06/12/2023,2,0,
2625,2000001001,100107465101,08/11/2023,2,0,
2626,2000001001,100107465101,11/10/2023,2,0,
2627,2000001001,100107465101,13/12/2023,2,0,
2628,2000001001,100107465101,15/11/2023,2,0,
2629,2000001001,100107465101,18/10/2023,2,0,
2630,2000001001,100107465101,22/11/2023,2,0,
2631,2000001001,100107465101,25/10/2023,2,0,
2632,2000001001,100107465101,27/12/2023,2,0,
2633,2000001001,100107465101,29/11/2023,2,0,
2634,2000001008,100107465101,01/11/2023,2,0,
2635,2000001008,100107465101,03/01/2024,2,0,
2636,2000001008,100107465101,06/12/2023,2,0,
2637,2000001008,100107465101,08/11/2023,2,0,
2638,2000001008,100107465101,11/10/2023,2,0,
2639,2000001008,100107465101,13/12/2023,2,0,
2640,2000001008,100107465101,15/11/2023,2,0,
2641,2000001008,100107465101,18/10/2023,2,0,
2642,2000001008,100107465101,22/11/2023,2,0,
2643,2000001008,100107465101,25/10/2023,2,0,
2644,2000001008,100107465101,27/12/2023,2,0,
2645,2000001008,100107465101,29/11/2023,2,0,
2646,2000001371,100107465101,01/11/2023,2,0,
2647,2000001371,100107465101,03/01/2024,0,3,
2648,2000001371,100107465101,06/12/2023,0,3,
2649,2000001371,100107465101,08/11/2023,2,0,
2650,2000001371,100107465101,11/10/2023,0,3,
2651,2000001371,100107465101,13/12/2023,1,1,trễ
2652,2000001371,100107465101,15/11/2023,0,3,
2653,2000001371,100107465101,18/10/2023,0,3,
2654,2000001371,100107465101,22/11/2023,2,0,
2655,2000001371,100107465101,25/10/2023,0,3,
2656,2000001371,100107465101,27/12/2023,0,3,
2657,2000001371,100107465101,29/11/2023,2,0,
2658,2000001452,100107465101,01/11/2023,2,0,
2659,2000001452,100107465101,03/01/2024,2,0,
2660,2000001452,100107465101,06/12/2023,2,0,
2661,2000001452,100107465101,08/11/2023,2,0,
2662,2000001452,100107465101,11/10/2023,2,0,
2663,2000001452,100107465101,13/12/2023,2,0,
2664,2000001452,100107465101,15/11/2023,2,0,
2665,2000001452,100107465101,18/10/2023,2,0,
2666,2000001452,100107465101,22/11/2023,2,0,
2667,2000001452,100107465101,25/10/2023,0,3,
2668,2000001452,100107465101,27/12/2023,2,0,
2669,2000001452,100107465101,29/11/2023,2,0,
2670,2000002097,100107465101,01/11/2023,0,3,
2671,2000002097,100107465101,03/01/2024,2,0,
2672,2000002097,100107465101,06/12/2023,0,3,
2673,2000002097,100107465101,08/11/2023,0,3,
2674,2000002097,100107465101,11/10/2023,2,0,
2675,2000002097,100107465101,13/12/2023,0,3,
2676,2000002097,100107465101,15/11/2023,2,0,
2677,2000002097,100107465101,18/10/2023,2,0,
2678,2000002097,100107465101,22/11/2023,2,0,
2679,2000002097,100107465101,25/10/2023,0,3,
2680,2000002097,100107465101,27/12/2023,2,0,
2681,2000002097,100107465101,29/11/2023,2,0,
2682,2000002380,100107465101,01/11/2023,2,0,
2683,2000002380,100107465101,03/01/2024,2,0,
2684,2000002380,100107465101,06/12/2023,2,0,
2685,2000002380,100107465101,08/11/2023,2,0,
2686,2000002380,100107465101,11/10/2023,2,0,
2687,2000002380,100107465101,13/12/2023,2,0,
2688,2000002380,100107465101,15/11/2023,2,0,
2689,2000002380,100107465101,18/10/2023,2,0,
2690,2000002380,100107465101,22/11/2023,2,0,
2691,2000002380,100107465101,25/10/2023,2,0,
2692,2000002380,100107465101,27/12/2023,2,0,
2693,2000002380,100107465101,29/11/2023,2,0,
2694,2000002441,100107465101,01/11/2023,2,0,
2695,2000002441,100107465101,03/01/2024,2,0,
2696,2000002441,100107465101,06/12/2023,2,0,
2697,2000002441,100107465101,08/11/2023,2,0,
2698,2000002441,100107465101,11/10/2023,2,0,
2699,2000002441,100107465101,13/12/2023,2,0,
2700,2000002441,100107465101,15/11/2023,2,0,
2701,2000002441,100107465101,18/10/2023,2,0,
2702,2000002441,100107465101,22/11/2023,2,0,
2703,2000002441,100107465101,25/10/2023,2,0,
2704,2000002441,100107465101,27/12/2023,0,3,
2705,2000002441,100107465101,29/11/2023,2,0,
2706,2000002449,100107465101,01/11/2023,2,0,
2707,2000002449,100107465101,03/01/2024,2,0,
2708,2000002449,100107465101,06/12/2023,1,3,Khám NV
2709,2000002449,100107465101,08/11/2023,2,0,
2710,2000002449,100107465101,11/10/2023,2,0,
2711,2000002449,100107465101,13/12/2023,2,0,
2712,2000002449,100107465101,15/11/2023,2,0,
2713,2000002449,100107465101,18/10/2023,2,0,
2714,2000002449,100107465101,22/11/2023,2,0,
2715,2000002449,100107465101,25/10/2023,2,0,
2716,2000002449,100107465101,27/12/2023,2,0,
2717,2000002449,100107465101,29/11/2023,2,0,
2718,2000002514,100107465101,01/11/2023,0,3,
2719,2000002514,100107465101,03/01/2024,2,0,
2720,2000002514,100107465101,06/12/2023,0,3,
2721,2000002514,100107465101,08/11/2023,0,3,
2722,2000002514,100107465101,11/10/2023,2,0,
2723,2000002514,100107465101,13/12/2023,0,3,
2724,2000002514,100107465101,15/11/2023,2,0,
2725,2000002514,100107465101,18/10/2023,2,0,
2726,2000002514,100107465101,22/11/2023,2,0,
2727,2000002514,100107465101,25/10/2023,0,3,
2728,2000002514,100107465101,27/12/2023,2,0,
2729,2000002514,100107465101,29/11/2023,2,0,
2730,2000002725,100107465101,01/11/2023,2,0,
2731,2000002725,100107465101,03/01/2024,2,0,
2732,2000002725,100107465101,06/12/2023,2,0,
2733,2000002725,100107465101,08/11/2023,2,0,
2734,2000002725,100107465101,11/10/2023,2,0,
2735,2000002725,100107465101,13/12/2023,2,0,
2736,2000002725,100107465101,15/11/2023,2,0,
2737,2000002725,100107465101,18/10/2023,2,0,
2738,2000002725,100107465101,22/11/2023,2,0,
2739,2000002725,100107465101,25/10/2023,2,0,
2740,2000002725,100107465101,27/12/2023,2,0,
2741,2000002725,100107465101,29/11/2023,2,0,
2742,2000002779,100107465101,01/11/2023,0,3,
2743,2000002779,100107465101,03/01/2024,2,0,
2744,2000002779,100107465101,06/12/2023,1,3,Khám bệnh
2745,2000002779,100107465101,08/11/2023,0,3,
2746,2000002779,100107465101,11/10/2023,2,0,
2747,2000002779,100107465101,13/12/2023,0,3,
2748,2000002779,100107465101,15/11/2023,2,0,
2749,2000002779,100107465101,18/10/2023,2,0,
2750,2000002779,100107465101,22/11/2023,2,0,
2751,2000002779,100107465101,25/10/2023,0,3,
2752,2000002779,100107465101,27/12/2023,2,0,
2753,2000002779,100107465101,29/11/2023,2,0,
2754,2000003074,100107465101,01/11/2023,2,0,
2755,2000003074,100107465101,03/01/2024,2,0,
2756,2000003074,100107465101,06/12/2023,2,0,
2757,2000003074,100107465101,08/11/2023,2,0,
2758,2000003074,100107465101,11/10/2023,2,0,
2759,2000003074,100107465101,13/12/2023,1,1,trễ
2760,2000003074,100107465101,15/11/2023,2,0,
2761,2000003074,100107465101,18/10/2023,2,0,
2762,2000003074,100107465101,22/11/2023,2,0,
2763,2000003074,100107465101,25/10/2023,2,0,
2764,2000003074,100107465101,27/12/2023,2,0,
2765,2000003074,100107465101,29/11/2023,2,0,
2766,2000003127,100107465101,01/11/2023,1,3,Xin nghỉ bận việc gđ
2767,2000003127,100107465101,03/01/2024,2,0,
2768,2000003127,100107465101,06/12/2023,2,0,
2769,2000003127,100107465101,08/11/2023,2,0,
2770,2000003127,100107465101,11/10/2023,2,0,
2771,2000003127,100107465101,13/12/2023,2,0,
2772,2000003127,100107465101,15/11/2023,2,0,
2773,2000003127,100107465101,18/10/2023,2,0,
2774,2000003127,100107465101,22/11/2023,2,0,
2775,2000003127,100107465101,25/10/2023,2,0,
2776,2000003127,100107465101,27/12/2023,2,0,
2777,2000003127,100107465101,29/11/2023,2,0,
2778,2000003308,100107465101,01/11/2023,0,3,
2779,2000003308,100107465101,03/01/2024,2,0,
2780,2000003308,100107465101,06/12/2023,2,0,
2781,2000003308,100107465101,08/11/2023,2,0,
2782,2000003308,100107465101,11/10/2023,2,0,
2783,2000003308,100107465101,13/12/2023,2,0,
2784,2000003308,100107465101,15/11/2023,2,0,
2785,2000003308,100107465101,18/10/2023,2,0,
2786,2000003308,100107465101,22/11/2023,2,0,
2787,2000003308,100107465101,25/10/2023,2,0,
2788,2000003308,100107465101,27/12/2023,2,0,
2789,2000003308,100107465101,29/11/2023,2,0,
2790,2000003418,100107465101,01/11/2023,2,0,
2791,2000003418,100107465101,03/01/2024,2,0,
2792,2000003418,100107465101,06/12/2023,2,0,
2793,2000003418,100107465101,08/11/2023,2,0,
2794,2000003418,100107465101,11/10/2023,2,0,
2795,2000003418,100107465101,13/12/2023,2,0,
2796,2000003418,100107465101,15/11/2023,2,0,
2797,2000003418,100107465101,18/10/2023,1,3,Đi học bù trùng giờ
2798,2000003418,100107465101,22/11/2023,2,0,
2799,2000003418,100107465101,25/10/2023,1,3,Đi học bù trùng giờ
2800,2000003418,100107465101,27/12/2023,2,0,
2801,2000003418,100107465101,29/11/2023,2,0,
2802,2000003434,100107465101,01/11/2023,2,0,
2803,2000003434,100107465101,03/01/2024,2,0,
2804,2000003434,100107465101,06/12/2023,2,0,
2805,2000003434,100107465101,08/11/2023,2,0,
2806,2000003434,100107465101,11/10/2023,2,0,
2807,2000003434,100107465101,13/12/2023,2,0,
2808,2000003434,100107465101,15/11/2023,2,0,
2809,2000003434,100107465101,18/10/2023,2,0,
2810,2000003434,100107465101,22/11/2023,2,0,
2811,2000003434,100107465101,25/10/2023,2,0,
2812,2000003434,100107465101,27/12/2023,2,0,
2813,2000003434,100107465101,29/11/2023,2,0,
2814,2000003640,100107465101,01/11/2023,2,0,
2815,2000003640,100107465101,03/01/2024,2,0,
2816,2000003640,100107465101,06/12/2023,2,0,
2817,2000003640,100107465101,08/11/2023,2,0,
2818,2000003640,100107465101,11/10/2023,2,0,
2819,2000003640,100107465101,13/12/2023,2,0,
2820,2000003640,100107465101,15/11/2023,2,0,
2821,2000003640,100107465101,18/10/2023,2,0,
2822,2000003640,100107465101,22/11/2023,2,0,
2823,2000003640,100107465101,25/10/2023,2,0,
2824,2000003640,100107465101,27/12/2023,2,0,
2825,2000003640,100107465101,29/11/2023,2,0,
2826,2000003678,100107465101,01/11/2023,2,0,
2827,2000003678,100107465101,03/01/2024,2,0,
2828,2000003678,100107465101,06/12/2023,0,3,
2829,2000003678,100107465101,08/11/2023,2,0,
2830,2000003678,100107465101,11/10/2023,0,3,
2831,2000003678,100107465101,13/12/2023,2,0,
2832,2000003678,100107465101,15/11/2023,2,0,
2833,2000003678,100107465101,18/10/2023,0,3,
2834,2000003678,100107465101,22/11/2023,2,0,
2835,2000003678,100107465101,25/10/2023,2,0,
2836,2000003678,100107465101,27/12/2023,0,3,
2837,2000003678,100107465101,29/11/2023,2,0,
2838,2000003730,100107465101,01/11/2023,2,0,
2839,2000003730,100107465101,03/01/2024,2,0,
2840,2000003730,100107465101,06/12/2023,2,0,
2841,2000003730,100107465101,08/11/2023,2,0,
2842,2000003730,100107465101,11/10/2023,2,0,
2843,2000003730,100107465101,13/12/2023,2,0,
2844,2000003730,100107465101,15/11/2023,2,0,
2845,2000003730,100107465101,18/10/2023,2,0,
2846,2000003730,100107465101,22/11/2023,2,0,
2847,2000003730,100107465101,25/10/2023,2,0,
2848,2000003730,100107465101,27/12/2023,2,0,
2849,2000003730,100107465101,29/11/2023,2,0,
2850,2000003979,100107465101,01/11/2023,2,0,
2851,2000003979,100107465101,03/01/2024,2,0,
2852,2000003979,100107465101,06/12/2023,2,0,
2853,2000003979,100107465101,08/11/2023,2,0,
2854,2000003979,100107465101,11/10/2023,2,0,
2855,2000003979,100107465101,13/12/2023,2,0,
2856,2000003979,100107465101,15/11/2023,2,0,
2857,2000003979,100107465101,18/10/2023,2,0,
2858,2000003979,100107465101,22/11/2023,2,0,
2859,2000003979,100107465101,25/10/2023,2,0,
2860,2000003979,100107465101,27/12/2023,2,0,
2861,2000003979,100107465101,29/11/2023,2,0,
2862,2000004110,100107465101,01/11/2023,2,0,
2863,2000004110,100107465101,03/01/2024,2,0,
2864,2000004110,100107465101,06/12/2023,2,0,
2865,2000004110,100107465101,08/11/2023,2,0,
2866,2000004110,100107465101,11/10/2023,2,0,
2867,2000004110,100107465101,13/12/2023,1,1,trễ
2868,2000004110,100107465101,15/11/2023,2,0,
2869,2000004110,100107465101,18/10/2023,2,0,
2870,2000004110,100107465101,22/11/2023,2,0,
2871,2000004110,100107465101,25/10/2023,1,1,Trễ
2872,2000004110,100107465101,27/12/2023,2,0,
2873,2000004110,100107465101,29/11/2023,2,0,
2874,2000004154,100107465101,01/11/2023,2,0,
2875,2000004154,100107465101,03/01/2024,2,0,
2876,2000004154,100107465101,06/12/2023,2,0,
2877,2000004154,100107465101,08/11/2023,2,0,
2878,2000004154,100107465101,11/10/2023,2,0,
2879,2000004154,100107465101,13/12/2023,2,0,
2880,2000004154,100107465101,15/11/2023,2,0,
2881,2000004154,100107465101,18/10/2023,1,3,Té xe
2882,2000004154,100107465101,22/11/2023,2,0,
2883,2000004154,100107465101,25/10/2023,2,0,
2884,2000004154,100107465101,27/12/2023,2,0,
2885,2000004154,100107465101,29/11/2023,2,0,
2886,2000004278,100107465101,01/11/2023,2,0,
2887,2000004278,100107465101,03/01/2024,2,0,
2888,2000004278,100107465101,06/12/2023,2,0,
2889,2000004278,100107465101,08/11/2023,0,3,
2890,2000004278,100107465101,11/10/2023,2,0,
2891,2000004278,100107465101,13/12/2023,0,3,
2892,2000004278,100107465101,15/11/2023,2,0,
2893,2000004278,100107465101,18/10/2023,2,0,
2894,2000004278,100107465101,22/11/2023,2,0,
2895,2000004278,100107465101,25/10/2023,2,0,
2896,2000004278,100107465101,27/12/2023,2,0,
2897,2000004278,100107465101,29/11/2023,0,3,
2898,2000004387,100107465101,01/11/2023,1,3,sốt
2899,2000004387,100107465101,03/01/2024,0,3,
2900,2000004387,100107465101,06/12/2023,0,3,
2901,2000004387,100107465101,08/11/2023,2,0,
2902,2000004387,100107465101,11/10/2023,2,0,
2903,2000004387,100107465101,13/12/2023,2,0,
2904,2000004387,100107465101,15/11/2023,1,3,Phép (xe hư)
2905,2000004387,100107465101,18/10/2023,0,3,
2906,2000004387,100107465101,22/11/2023,2,0,
2907,2000004387,100107465101,25/10/2023,2,0,
2908,2000004387,100107465101,27/12/2023,0,3,
2909,2000004387,100107465101,29/11/2023,0,3,
2910,2000004457,100107465101,01/11/2023,2,0,
2911,2000004457,100107465101,03/01/2024,2,0,
2912,2000004457,100107465101,06/12/2023,2,0,
2913,2000004457,100107465101,08/11/2023,2,0,
2914,2000004457,100107465101,11/10/2023,2,0,
2915,2000004457,100107465101,13/12/2023,2,0,
2916,2000004457,100107465101,15/11/2023,2,0,
2917,2000004457,100107465101,18/10/2023,2,0,
2918,2000004457,100107465101,22/11/2023,2,0,
2919,2000004457,100107465101,25/10/2023,2,0,
2920,2000004457,100107465101,27/12/2023,2,0,
2921,2000004457,100107465101,29/11/2023,2,0,
2922,2000004762,100107465101,01/11/2023,2,0,
2923,2000004762,100107465101,03/01/2024,2,0,
2924,2000004762,100107465101,06/12/2023,2,0,
2925,2000004762,100107465101,08/11/2023,0,3,
2926,2000004762,100107465101,11/10/2023,2,0,
2927,2000004762,100107465101,13/12/2023,2,0,
2928,2000004762,100107465101,15/11/2023,2,0,
2929,2000004762,100107465101,18/10/2023,2,0,
2930,2000004762,100107465101,22/11/2023,2,0,
2931,2000004762,100107465101,25/10/2023,2,0,
2932,2000004762,100107465101,27/12/2023,2,0,
2933,2000004762,100107465101,29/11/2023,0,3,
2934,2000004900,100107465101,01/11/2023,2,0,
2935,2000004900,100107465101,03/01/2024,2,0,
2936,2000004900,100107465101,06/12/2023,2,0,
2937,2000004900,100107465101,08/11/2023,2,0,
2938,2000004900,100107465101,11/10/2023,2,0,
2939,2000004900,100107465101,13/12/2023,2,0,
2940,2000004900,100107465101,15/11/2023,2,0,
2941,2000004900,100107465101,18/10/2023,2,0,
2942,2000004900,100107465101,22/11/2023,2,0,
2943,2000004900,100107465101,25/10/2023,2,0,
2944,2000004900,100107465101,27/12/2023,0,3,
2945,2000004900,100107465101,29/11/2023,2,0,
2946,2000005824,100107465101,01/11/2023,2,0,
2947,2000005824,100107465101,03/01/2024,0,3,
2948,2000005824,100107465101,06/12/2023,2,0,
2949,2000005824,100107465101,08/11/2023,2,0,
2950,2000005824,100107465101,11/10/2023,2,0,
2951,2000005824,100107465101,13/12/2023,2,0,
2952,2000005824,100107465101,15/11/2023,2,0,
2953,2000005824,100107465101,18/10/2023,0,3,
2954,2000005824,100107465101,22/11/2023,2,0,
2955,2000005824,100107465101,25/10/2023,1,1,đi trễ
2956,2000005824,100107465101,27/12/2023,0,3,
2957,2000005824,100107465101,29/11/2023,2,0,
2958,2000006018,100107465101,01/11/2023,2,0,
2959,2000006018,100107465101,03/01/2024,2,0,
2960,2000006018,100107465101,06/12/2023,2,0,
2961,2000006018,100107465101,08/11/2023,2,0,
2962,2000006018,100107465101,11/10/2023,2,0,
2963,2000006018,100107465101,13/12/2023,2,0,
2964,2000006018,100107465101,15/11/2023,2,0,
2965,2000006018,100107465101,18/10/2023,2,0,
2966,2000006018,100107465101,22/11/2023,2,0,
2967,2000006018,100107465101,25/10/2023,2,0,
2968,2000006018,100107465101,27/12/2023,2,0,
2969,2000006018,100107465101,29/11/2023,2,0,
2970,2000006161,100107465101,01/11/2023,1,3,nhà có việc
2971,2000006161,100107465101,03/01/2024,2,0,
2972,2000006161,100107465101,06/12/2023,2,0,
2973,2000006161,100107465101,08/11/2023,2,0,
2974,2000006161,100107465101,11/10/2023,2,0,
2975,2000006161,100107465101,13/12/2023,2,0,
2976,2000006161,100107465101,15/11/2023,2,0,
2977,2000006161,100107465101,18/10/2023,2,0,
2978,2000006161,100107465101,22/11/2023,2,0,
2979,2000006161,100107465101,25/10/2023,2,0,
2980,2000006161,100107465101,27/12/2023,2,0,
2981,2000006161,100107465101,29/11/2023,2,0,
2982,2011549746,100107465101,01/11/2023,0,3,
2983,2011549746,100107465101,03/01/2024,2,0,
2984,2011549746,100107465101,06/12/2023,2,0,
2985,2011549746,100107465101,08/11/2023,2,0,
2986,2011549746,100107465101,11/10/2023,2,0,
2987,2011549746,100107465101,13/12/2023,2,0,
2988,2011549746,100107465101,15/11/2023,2,0,
2989,2011549746,100107465101,18/10/2023,2,0,
2990,2011549746,100107465101,22/11/2023,2,0,
2991,2011549746,100107465101,25/10/2023,2,0,
2992,2011549746,100107465101,27/12/2023,2,0,
2993,2011549746,100107465101,29/11/2023,2,0,
2994,2011549832,100107465101,01/11/2023,0,3,
